
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:00:30.000 --> 00:00:40.000]   [BLANK_AUDIO]
[00:01:00.000 --> 00:01:10.000]   [BLANK_AUDIO]
[00:01:30.000 --> 00:01:40.000]   [BLANK_AUDIO]
[00:02:00.000 --> 00:02:10.000]   [BLANK_AUDIO]
[00:02:30.000 --> 00:02:40.000]   [BLANK_AUDIO]
[00:03:00.000 --> 00:03:10.000]   [BLANK_AUDIO]
[00:03:30.000 --> 00:03:40.000]   [BLANK_AUDIO]
[00:04:00.000 --> 00:04:10.000]   [BLANK_AUDIO]
[00:04:10.000 --> 00:04:20.000]   [BLANK_AUDIO]
[00:04:20.000 --> 00:04:30.000]   [BLANK_AUDIO]
[00:04:50.000 --> 00:05:00.000]   [BLANK_AUDIO]
[00:05:20.000 --> 00:05:30.000]   [BLANK_AUDIO]
[00:05:50.000 --> 00:06:00.000]   [BLANK_AUDIO]
[00:06:20.000 --> 00:06:30.000]   [BLANK_AUDIO]
[00:06:50.000 --> 00:07:00.000]   [BLANK_AUDIO]
[00:07:20.000 --> 00:07:30.000]   [BLANK_AUDIO]
[00:07:50.000 --> 00:08:00.000]   [BLANK_AUDIO]
[00:08:20.000 --> 00:08:30.000]   [BLANK_AUDIO]
[00:08:50.000 --> 00:09:00.000]   [BLANK_AUDIO]
[00:09:00.000 --> 00:09:10.000]   [BLANK_AUDIO]
[00:09:30.000 --> 00:09:40.000]   [BLANK_AUDIO]
[00:09:40.000 --> 00:09:50.000]   [BLANK_AUDIO]
[00:09:50.000 --> 00:10:00.000]   [BLANK_AUDIO]
[00:10:00.000 --> 00:10:10.000]   [BLANK_AUDIO]
[00:10:10.000 --> 00:10:36.000]   [BLANK_AUDIO]
[00:10:40.000 --> 00:10:50.000]   [BLANK_AUDIO]
[00:10:50.000 --> 00:11:18.000]   [BLANK_AUDIO]
[00:11:20.000 --> 00:11:30.000]   [BLANK_AUDIO]
[00:11:30.000 --> 00:11:58.000]   [BLANK_AUDIO]
[00:11:58.000 --> 00:12:08.000]   [BLANK_AUDIO]
[00:12:08.000 --> 00:12:18.000]   [BLANK_AUDIO]
[00:12:18.000 --> 00:12:38.000]   [BLANK_AUDIO]
[00:12:38.000 --> 00:12:48.000]   [BLANK_AUDIO]
[00:13:08.000 --> 00:13:18.000]   [BLANK_AUDIO]
[00:13:18.000 --> 00:13:28.000]   [BLANK_AUDIO]
[00:13:28.000 --> 00:13:38.000]   [BLANK_AUDIO]
[00:13:38.000 --> 00:14:06.000]   [BLANK_AUDIO]
[00:14:06.000 --> 00:14:16.000]   [BLANK_AUDIO]
[00:14:16.000 --> 00:14:44.000]   [BLANK_AUDIO]
[00:14:44.000 --> 00:14:54.000]   [BLANK_AUDIO]
[00:14:54.000 --> 00:15:22.000]   [BLANK_AUDIO]
[00:15:22.000 --> 00:15:32.000]   [BLANK_AUDIO]
[00:15:32.000 --> 00:15:42.000]   [BLANK_AUDIO]
[00:15:42.000 --> 00:16:10.000]   [BLANK_AUDIO]
[00:16:10.000 --> 00:16:20.000]   [BLANK_AUDIO]
[00:16:20.000 --> 00:16:44.000]   [BLANK_AUDIO]
[00:16:44.000 --> 00:16:54.000]   [BLANK_AUDIO]
[00:16:54.000 --> 00:17:22.000]   [BLANK_AUDIO]
[00:17:22.000 --> 00:17:32.000]   [BLANK_AUDIO]
[00:17:32.000 --> 00:18:00.000]   [BLANK_AUDIO]
[00:18:00.000 --> 00:18:10.000]   [BLANK_AUDIO]
[00:18:10.000 --> 00:18:28.000]   [BLANK_AUDIO]
[00:18:28.000 --> 00:18:38.000]   [BLANK_AUDIO]
[00:18:38.000 --> 00:19:06.000]   [BLANK_AUDIO]
