
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:00:30.000 --> 00:00:40.000]   [BLANK_AUDIO]
[00:01:00.000 --> 00:01:10.000]   [BLANK_AUDIO]
[00:01:30.000 --> 00:01:40.000]   [BLANK_AUDIO]
[00:02:00.000 --> 00:02:10.000]   [BLANK_AUDIO]
[00:02:30.000 --> 00:02:40.000]   [BLANK_AUDIO]
[00:03:00.000 --> 00:03:10.000]   [BLANK_AUDIO]
[00:03:30.000 --> 00:03:40.000]   [BLANK_AUDIO]
[00:04:00.000 --> 00:04:10.000]   [BLANK_AUDIO]
[00:04:10.000 --> 00:04:20.000]   [BLANK_AUDIO]
[00:04:40.000 --> 00:04:50.000]   [BLANK_AUDIO]
[00:04:50.000 --> 00:05:00.000]   [BLANK_AUDIO]
[00:05:00.000 --> 00:05:10.000]   [BLANK_AUDIO]
[00:05:10.000 --> 00:05:20.000]   [BLANK_AUDIO]
[00:05:20.000 --> 00:05:38.000]   [BLANK_AUDIO]
[00:05:38.000 --> 00:05:47.000]   Good evening, we will call this regular meeting of the Great Bond Colleville Board of Trustees to order on November 17th, 2025 at 5.30 PM.
[00:05:47.000 --> 00:06:02.000]   At this time, the Great Bond Colleville Independence School District Board of Trustees and Central Administration will pause for moment of silence to reflect on the continued success of our district, the safety and well-being of our students, our dedicated teachers and staff, and our supportive community.
[00:06:02.000 --> 00:06:18.000]   [BLANK_AUDIO]
[00:06:18.000 --> 00:06:25.000]   Thank you all for being here this evening, tonight is the time and place for Board of Trustees to conduct the business of the school district.
[00:06:25.000 --> 00:06:29.000]   We ask that all in attendance give everyone their attention and respect.
[00:06:29.000 --> 00:06:33.000]   There's a specified public comment period for those in attendance to address the board.
[00:06:33.000 --> 00:06:40.000]   But we ask that you do not make comments outside of this time period as it disrupts the ability of the board to conduct the business of the district.
[00:06:40.000 --> 00:06:45.000]   If any materials need to be distributed to the board, please see Board Clerk Stephanie Hepton-Stahl.
[00:06:45.000 --> 00:06:55.000]   If at least after one morning any individual continues to disrupt the meeting, we may request assistance from law enforcement officials to have the individual removed from the meeting.
[00:06:55.000 --> 00:06:59.000]   We'll do again for your participation in cooperation this evening.
[00:06:59.000 --> 00:07:03.000]   Tonight's Superintendent Dr. Schnauz will lead us in the pledges followed by the Texas Pledge.
[00:07:03.000 --> 00:07:09.000]   [BLANK_AUDIO]
[00:07:09.000 --> 00:07:12.000]   >> Please join me in the pledge of the American flag.
[00:07:12.000 --> 00:07:16.000]   [BLANK_AUDIO]
[00:07:16.000 --> 00:07:45.000]   [BLANK_AUDIO]
[00:07:45.000 --> 00:07:48.000]   >> Thank you very much Dr. Schnauz, now I'm going to turn the meeting over to you.
[00:07:48.000 --> 00:07:50.000]   >> All right, thank you guys for being here.
[00:07:50.000 --> 00:07:53.000]   Before we get started, I want to recognize our two high school principals.
[00:07:53.000 --> 00:08:02.000]   We have Mr. Derek Cain and Dr. Alex Fingers in the audience and they're here to just cheer on and congratulate their kiddos as they always do.
[00:08:02.000 --> 00:08:07.000]   But first, I'd like to invite Diana Sager to the front for tonight's first student recognition.
[00:08:07.000 --> 00:08:14.000]   And this is for our cross-country state qualifiers, and it's no secret that all of our programs cross-country programs,
[00:08:14.000 --> 00:08:17.000]   here in GCSD are pretty special.
[00:08:17.000 --> 00:08:24.000]   So, on October 20th, the Greatmont High School and Calvin Heritage High School boys and girls cross-country teams competed at the UIL 5A region 1 meet.
[00:08:24.000 --> 00:08:27.000]   Where all four GCSD teams advance to the state level.
[00:08:27.000 --> 00:08:39.000]   At state, all five scoring runners for the GHS boys team finished within the top 25 as individuals, including two top 10 places, two top 10 places by senior Andrew DeYoung, coming in eighth place.
