
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:00:30.000 --> 00:00:40.000]   [BLANK_AUDIO]
[00:01:00.000 --> 00:01:10.000]   [BLANK_AUDIO]
[00:01:30.000 --> 00:01:40.000]   [BLANK_AUDIO]
[00:02:00.000 --> 00:02:10.000]   [BLANK_AUDIO]
[00:02:30.000 --> 00:02:40.000]   [BLANK_AUDIO]
[00:02:40.000 --> 00:02:44.000]   [BLANK_AUDIO]
[00:02:44.000 --> 00:02:54.000]   [BLANK_AUDIO]
[00:02:54.000 --> 00:03:04.000]   [BLANK_AUDIO]
[00:03:04.000 --> 00:03:14.000]   [BLANK_AUDIO]
[00:03:14.000 --> 00:03:24.000]   [BLANK_AUDIO]
[00:03:24.000 --> 00:03:34.000]   [BLANK_AUDIO]
[00:03:34.000 --> 00:03:44.000]   [BLANK_AUDIO]
[00:03:44.000 --> 00:03:54.000]   [BLANK_AUDIO]
[00:03:54.000 --> 00:04:04.000]   [BLANK_AUDIO]
[00:04:04.000 --> 00:04:14.000]   [BLANK_AUDIO]
[00:04:14.000 --> 00:04:24.000]   [BLANK_AUDIO]
[00:04:24.000 --> 00:04:34.000]   [BLANK_AUDIO]
[00:04:34.000 --> 00:04:44.000]   [BLANK_AUDIO]
[00:04:44.000 --> 00:04:54.000]   [BLANK_AUDIO]
[00:04:54.000 --> 00:05:05.000]   [BLANK_AUDIO]
[00:05:05.000 --> 00:05:15.000]   [BLANK_AUDIO]
[00:05:15.000 --> 00:05:25.000]   [BLANK_AUDIO]
[00:05:25.000 --> 00:05:35.000]   [BLANK_AUDIO]
[00:05:35.000 --> 00:05:45.000]   [BLANK_AUDIO]
[00:05:45.000 --> 00:06:13.000]   [BLANK_AUDIO]
[00:06:13.000 --> 00:06:23.000]   [BLANK_AUDIO]
[00:06:23.000 --> 00:06:51.000]   [BLANK_AUDIO]
[00:06:51.000 --> 00:07:01.000]   [BLANK_AUDIO]
[00:07:01.000 --> 00:07:29.000]   [BLANK_AUDIO]
[00:07:29.000 --> 00:07:39.000]   [BLANK_AUDIO]
[00:07:39.000 --> 00:08:07.000]   [BLANK_AUDIO]
[00:08:07.000 --> 00:08:17.000]   [BLANK_AUDIO]
[00:08:17.000 --> 00:08:45.000]   [BLANK_AUDIO]
[00:08:45.000 --> 00:08:55.000]   [BLANK_AUDIO]
[00:08:55.000 --> 00:09:23.000]   [BLANK_AUDIO]
[00:09:23.000 --> 00:09:33.000]   [BLANK_AUDIO]
[00:09:33.000 --> 00:10:01.000]   [BLANK_AUDIO]
[00:10:03.000 --> 00:10:13.000]   [BLANK_AUDIO]
[00:10:13.000 --> 00:10:41.000]   [BLANK_AUDIO]
[00:10:41.000 --> 00:10:51.000]   [BLANK_AUDIO]
[00:10:51.000 --> 00:11:01.000]   [BLANK_AUDIO]
[00:11:01.000 --> 00:11:11.000]   [BLANK_AUDIO]
[00:11:11.000 --> 00:11:39.000]   [BLANK_AUDIO]
[00:11:39.000 --> 00:11:49.000]   [BLANK_AUDIO]
[00:11:49.000 --> 00:11:59.000]   [BLANK_AUDIO]
[00:11:59.000 --> 00:12:09.000]   [BLANK_AUDIO]
[00:12:09.000 --> 00:12:37.000]   [BLANK_AUDIO]
[00:12:37.000 --> 00:12:47.000]   [BLANK_AUDIO]
[00:12:47.000 --> 00:13:15.000]   [BLANK_AUDIO]
[00:13:15.000 --> 00:13:25.000]   [BLANK_AUDIO]
[00:13:25.000 --> 00:13:53.000]   [BLANK_AUDIO]
[00:13:53.000 --> 00:14:03.000]   [BLANK_AUDIO]
[00:14:03.000 --> 00:14:31.000]   [BLANK_AUDIO]
[00:14:31.000 --> 00:14:41.000]   [BLANK_AUDIO]
